athleteid,lastname,firstname,birthdate,gender,name,code,eventid,heat,lane,points,reactiontime,swimtime,split,cumswimtime,splitdistance,daytime,round,distance,relaycount,stroke,splitswimtime
110234,GIOVANNINI,ELENA,9/22/1999,F,San Marino,SMR,5,1,3,697,0.74,269.4,4,131.26,200,1103,PRE,400,1,FREE,33.7
110234,GIOVANNINI,ELENA,9/22/1999,F,San Marino,SMR,5,1,3,697,0.74,269.4,5,165.36,250,1103,PRE,400,1,FREE,34.1
110234,GIOVANNINI,ELENA,9/22/1999,F,San Marino,SMR,5,1,3,697,0.74,269.4,6,199.83,300,1103,PRE,400,1,FREE,34.47
110234,GIOVANNINI,ELENA,9/22/1999,F,San Marino,SMR,5,1,3,697,0.74,269.4,7,235.16,350,1103,PRE,400,1,FREE,35.33
110234,GIOVANNINI,ELENA,9/22/1999,F,San Marino,SMR,5,1,3,697,0.74,269.4,8,269.4,400,1103,PRE,400,1,FREE,34.24
110234,GIOVANNINI,ELENA,9/22/1999,F,San Marino,SMR,15,2,7,690,0.77,127.84,1,30.57,50,949,PRE,200,1,FREE,30.57
110234,GIOVANNINI,ELENA,9/22/1999,F,San Marino,SMR,15,2,7,690,0.77,127.84,2,62.46,100,949,PRE,200,1,FREE,31.89
110234,GIOVANNINI,ELENA,9/22/1999,F,San Marino,SMR,15,2,7,690,0.77,127.84,3,94.77,150,949,PRE,200,1,FREE,32.31
110234,GIOVANNINI,ELENA,9/22/1999,F,San Marino,SMR,15,2,7,690,0.77,127.84,4,127.84,200,949,PRE,200,1,FREE,33.07
110238,FELICI,BEATRICE,4/4/2000,F,San Marino,SMR,23,3,4,669,0.6,59.51,1,28.85,50,930,PRE,100,1,FREE,28.85
110238,FELICI,BEATRICE,4/4/2000,F,San Marino,SMR,23,3,4,669,0.6,59.51,2,59.51,100,930,PRE,100,1,FREE,30.66
110238,FELICI,BEATRICE,4/4/2000,F,San Marino,SMR,34,6,9,599,0.62,28.15,1,28.15,50,930,PRE,50,1,FREE,28.15
100718,SILADI,CABA,8/23/1990,M,Serbia,SRB,6,8,6,908,0.71,60.35,1,27.63,50,1134,PRE,100,1,BREAST,27.63
100718,SILADI,CABA,8/23/1990,M,Serbia,SRB,6,8,6,908,0.71,60.35,2,60.35,100,1134,PRE,100,1,BREAST,32.72
100718,SILADI,CABA,8/23/1990,M,Serbia,SRB,206,1,8,896,0.71,60.62,1,28.36,50,1835,SEM,100,1,BREAST,28.36
100718,SILADI,CABA,8/23/1990,M,Serbia,SRB,206,1,8,896,0.71,60.62,2,60.62,100,1835,SEM,100,1,BREAST,32.26
100718,SILADI,CABA,8/23/1990,M,Serbia,SRB,14,7,5,938,0.69,27.19,1,27.19,50,930,PRE,50,1,BREAST,27.19
100718,SILADI,CABA,8/23/1990,M,Serbia,SRB,214,1,3,938,0.68,27.19,1,27.19,50,1748,SEM,50,1,BREAST,27.19
100718,SILADI,CABA,8/23/1990,M,Serbia,SRB,114,1,1,912,0.7,27.45,1,27.45,50,1810,FIN,50,1,BREAST,27.45
100719,NAJDANOVSKI,MIROSLAVA,1/10/1988,F,Serbia,SRB,23,6,7,748,0.74,57.34,1,27.32,50,930,PRE,100,1,FREE,27.32
100719,NAJDANOVSKI,MIROSLAVA,1/10/1988,F,Serbia,SRB,23,6,7,748,0.74,57.34,2,57.34,100,930,PRE,100,1,FREE,30.02
100719,NAJDANOVSKI,MIROSLAVA,1/10/1988,F,Serbia,SRB,34,7,2,687,0.69,26.89,1,26.89,50,930,PRE,50,1,FREE,26.89
100979,STOJANOVIC,BORIS,12/5/1989,M,Serbia,SRB,28,9,3,770,0.68,22.81,1,22.81,50,930,PRE,50,1,FREE,22.81
101098,STJEPANOVIC,VELIMIR,8/7/1993,M,Serbia,SRB,2,6,3,881,0.69,229.49,1,25.95,50,948,PRE,400,1,FREE,25.95
101098,STJEPANOVIC,VELIMIR,8/7/1993,M,Serbia,SRB,2,6,3,881,0.69,229.49,2,54.08,100,948,PRE,400,1,FREE,28.13
101098,STJEPANOVIC,VELIMIR,8/7/1993,M,Serbia,SRB,2,6,3,881,0.69,229.49,3,83.07,150,948,PRE,400,1,FREE,28.99
101098,STJEPANOVIC,VELIMIR,8/7/1993,M,Serbia,SRB,2,6,3,881,0.69,229.49,4,111.96,200,948,PRE,400,1,FREE,28.89
101098,STJEPANOVIC,VELIMIR,8/7/1993,M,Serbia,SRB,2,6,3,881,0.69,229.49,5,141.36,250,948,PRE,400,1,FREE,29.4
101098,STJEPANOVIC,VELIMIR,8/7/1993,M,Serbia,SRB,2,6,3,881,0.69,229.49,6,170.87,300,948,PRE,400,1,FREE,29.51
101098,STJEPANOVIC,VELIMIR,8/7/1993,M,Serbia,SRB,2,6,3,881,0.69,229.49,7,200.26,350,948,PRE,400,1,FREE,29.39
101098,STJEPANOVIC,VELIMIR,8/7/1993,M,Serbia,SRB,2,6,3,881,0.69,229.49,8,229.49,400,948,PRE,400,1,FREE,29.23
101098,STJEPANOVIC,VELIMIR,8/7/1993,M,Serbia,SRB,12,8,5,863,0.66,107.1,1,24.17,50,1027,PRE,200,1,FREE,24.17
101098,STJEPANOVIC,VELIMIR,8/7/1993,M,Serbia,SRB,12,8,5,863,0.66,107.1,2,50.44,100,1027,PRE,200,1,FREE,26.27
101098,STJEPANOVIC,VELIMIR,8/7/1993,M,Serbia,SRB,12,8,5,863,0.66,107.1,3,78.25,150,1027,PRE,200,1,FREE,27.81
101098,STJEPANOVIC,VELIMIR,8/7/1993,M,Serbia,SRB,12,8,5,863,0.66,107.1,4,107.1,200,1027,PRE,200,1,FREE,28.85
101098,STJEPANOVIC,VELIMIR,8/7/1993,M,Serbia,SRB,212,2,7,853,0.66,107.55,1,24.44,50,1842,SEM,200,1,FREE,24.44
101098,STJEPANOVIC,VELIMIR,8/7/1993,M,Serbia,SRB,212,2,7,853,0.66,107.55,2,50.76,100,1842,SEM,200,1,FREE,26.32
101098,STJEPANOVIC,VELIMIR,8/7/1993,M,Serbia,SRB,212,2,7,853,0.66,107.55,3,78.64,150,1842,SEM,200,1,FREE,27.88
101098,STJEPANOVIC,VELIMIR,8/7/1993,M,Serbia,SRB,212,2,7,853,0.66,107.55,4,107.55,200,1842,SEM,200,1,FREE,28.91
101098,STJEPANOVIC,VELIMIR,8/7/1993,M,Serbia,SRB,19,9,3,822,0.68,50.07,1,23.92,50,943,PRE,100,1,FREE,23.92
101098,STJEPANOVIC,VELIMIR,8/7/1993,M,Serbia,SRB,19,9,3,822,0.68,50.07,2,50.07,100,943,PRE,100,1,FREE,26.15
101366,LENDER,IVAN,7/29/1990,M,Serbia,SRB,4,9,8,829,0.7,23.87,1,23.87,50,1044,PRE,50,1,FLY,23.87
101366,LENDER,IVAN,7/29/1990,M,Serbia,SRB,30,8,9,828,0.7,53.04,1,24.16,50,1009,PRE,100,1,FLY,24.16
101366,LENDER,IVAN,7/29/1990,M,Serbia,SRB,30,8,9,828,0.7,53.04,2,53.04,100,1009,PRE,100,1,FLY,28.88
111505,BOGDANOVIC,JOVANA,2/10/1992,F,Serbia,SRB,25,2,1,710,0.78,155.88,1,35.15,50,1011,PRE,200,1,BREAST,35.15
111505,BOGDANOVIC,JOVANA,2/10/1992,F,Serbia,SRB,25,2,1,710,0.78,155.88,2,74.75,100,1011,PRE,200,1,BREAST,39.6
111505,BOGDANOVIC,JOVANA,2/10/1992,F,Serbia,SRB,25,2,1,710,0.78,155.88,3,115.35,150,1011,PRE,200,1,BREAST,40.6
111505,BOGDANOVIC,JOVANA,2/10/1992,F,Serbia,SRB,25,2,1,710,0.78,155.88,4,155.88,200,1011,PRE,200,1,BREAST,40.53
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,17,2,5,806,0.82,485.68,1,27.28,50,1030,PRE,800,1,FREE,27.28
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,17,2,5,806,0.82,485.68,2,57.06,100,1030,PRE,800,1,FREE,29.78
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,17,2,5,806,0.82,485.68,3,87.19,150,1030,PRE,800,1,FREE,30.13
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,17,2,5,806,0.82,485.68,4,117.8,200,1030,PRE,800,1,FREE,30.61
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,17,2,5,806,0.82,485.68,5,148.28,250,1030,PRE,800,1,FREE,30.48
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,17,2,5,806,0.82,485.68,6,179.07,300,1030,PRE,800,1,FREE,30.79
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,17,2,5,806,0.82,485.68,7,209.64,350,1030,PRE,800,1,FREE,30.57
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,17,2,5,806,0.82,485.68,8,240.48,400,1030,PRE,800,1,FREE,30.84
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,17,2,5,806,0.82,485.68,9,271,450,1030,PRE,800,1,FREE,30.52
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,17,2,5,806,0.82,485.68,10,301.91,500,1030,PRE,800,1,FREE,30.91
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,17,2,5,806,0.82,485.68,11,332.76,550,1030,PRE,800,1,FREE,30.85
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,17,2,5,806,0.82,485.68,12,363.75,600,1030,PRE,800,1,FREE,30.99
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,17,2,5,806,0.82,485.68,13,394.61,650,1030,PRE,800,1,FREE,30.86
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,17,2,5,806,0.82,485.68,14,425.73,700,1030,PRE,800,1,FREE,31.12
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,17,2,5,806,0.82,485.68,15,456.17,750,1030,PRE,800,1,FREE,30.44
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,17,2,5,806,0.82,485.68,16,485.68,800,1030,PRE,800,1,FREE,29.51
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,24,3,9,708,0.72,125.54,1,28.73,50,956,PRE,200,1,BACK,28.73
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,24,3,9,708,0.72,125.54,2,59.66,100,956,PRE,200,1,BACK,30.93
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,24,3,9,708,0.72,125.54,3,92.67,150,956,PRE,200,1,BACK,33.01
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,24,3,9,708,0.72,125.54,4,125.54,200,956,PRE,200,1,BACK,32.87
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,38,3,0,811,0.83,933.71,1,27.58,50,1048,PRE,1500,1,FREE,27.58
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,38,3,0,811,0.83,933.71,2,57.79,100,1048,PRE,1500,1,FREE,30.21
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,38,3,0,811,0.83,933.71,3,87.99,150,1048,PRE,1500,1,FREE,30.2
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,38,3,0,811,0.83,933.71,4,118.73,200,1048,PRE,1500,1,FREE,30.74
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,38,3,0,811,0.83,933.71,5,149.63,250,1048,PRE,1500,1,FREE,30.9
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,38,3,0,811,0.83,933.71,6,180.2,300,1048,PRE,1500,1,FREE,30.57
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,38,3,0,811,0.83,933.71,7,211.05,350,1048,PRE,1500,1,FREE,30.85
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,38,3,0,811,0.83,933.71,8,241.59,400,1048,PRE,1500,1,FREE,30.54
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,38,3,0,811,0.83,933.71,9,272.33,450,1048,PRE,1500,1,FREE,30.74
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,38,3,0,811,0.83,933.71,10,302.71,500,1048,PRE,1500,1,FREE,30.38
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,38,3,0,811,0.83,933.71,11,332.99,550,1048,PRE,1500,1,FREE,30.28
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,38,3,0,811,0.83,933.71,12,363.74,600,1048,PRE,1500,1,FREE,30.75
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,38,3,0,811,0.83,933.71,13,394.83,650,1048,PRE,1500,1,FREE,31.09
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,38,3,0,811,0.83,933.71,14,425.64,700,1048,PRE,1500,1,FREE,30.81
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,38,3,0,811,0.83,933.71,15,457.05,750,1048,PRE,1500,1,FREE,31.41
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,38,3,0,811,0.83,933.71,16,488.3,800,1048,PRE,1500,1,FREE,31.25
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,38,3,0,811,0.83,933.71,17,519.59,850,1048,PRE,1500,1,FREE,31.29
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,38,3,0,811,0.83,933.71,18,551.12,900,1048,PRE,1500,1,FREE,31.53
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,38,3,0,811,0.83,933.71,19,582.72,950,1048,PRE,1500,1,FREE,31.6
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,38,3,0,811,0.83,933.71,20,614.71,1000,1048,PRE,1500,1,FREE,31.99
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,38,3,0,811,0.83,933.71,21,646.41,1050,1048,PRE,1500,1,FREE,31.7
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,38,3,0,811,0.83,933.71,22,678.29,1100,1048,PRE,1500,1,FREE,31.88
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,38,3,0,811,0.83,933.71,23,710.25,1150,1048,PRE,1500,1,FREE,31.96
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,38,3,0,811,0.83,933.71,24,742.25,1200,1048,PRE,1500,1,FREE,32
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,38,3,0,811,0.83,933.71,25,773.97,1250,1048,PRE,1500,1,FREE,31.72
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,38,3,0,811,0.83,933.71,26,806.57,1300,1048,PRE,1500,1,FREE,32.6
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,38,3,0,811,0.83,933.71,27,838.85,1350,1048,PRE,1500,1,FREE,32.28
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,38,3,0,811,0.83,933.71,28,871.29,1400,1048,PRE,1500,1,FREE,32.44
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,38,3,0,811,0.83,933.71,29,903.17,1450,1048,PRE,1500,1,FREE,31.88
111506,CELIC,VUK,11/7/1996,M,Serbia,SRB,38,3,0,811,0.83,933.71,30,933.71,1500,1048,PRE,1500,1,FREE,30.54
123413,CREVAR,ANJA,5/24/2000,F,Serbia,SRB,3,1,3,708,0.79,141.51,1,30.12,50,1028,PRE,200,1,MEDLEY,30.12
123413,CREVAR,ANJA,5/24/2000,F,Serbia,SRB,3,1,3,708,0.79,141.51,2,65.27,100,1028,PRE,200,1,MEDLEY,35.15
123413,CREVAR,ANJA,5/24/2000,F,Serbia,SRB,3,1,3,708,0.79,141.51,3,107.46,150,1028,PRE,200,1,MEDLEY,42.19
123413,CREVAR,ANJA,5/24/2000,F,Serbia,SRB,3,1,3,708,0.79,141.51,4,141.51,200,1028,PRE,200,1,MEDLEY,34.05
123413,CREVAR,ANJA,5/24/2000,F,Serbia,SRB,40,2,1,792,0.77,290.04,1,30.38,50,1000,PRE,400,1,MEDLEY,30.38
123413,CREVAR,ANJA,5/24/2000,F,Serbia,SRB,40,2,1,792,0.77,290.04,2,65.56,100,1000,PRE,400,1,MEDLEY,35.18
123413,CREVAR,ANJA,5/24/2000,F,Serbia,SRB,40,2,1,792,0.77,290.04,3,102.27,150,1000,PRE,400,1,MEDLEY,36.71
123413,CREVAR,ANJA,5/24/2000,F,Serbia,SRB,40,2,1,792,0.77,290.04,4,138.05,200,1000,PRE,400,1,MEDLEY,35.78
123413,CREVAR,ANJA,5/24/2000,F,Serbia,SRB,40,2,1,792,0.77,290.04,5,179.59,250,1000,PRE,400,1,MEDLEY,41.54
123413,CREVAR,ANJA,5/24/2000,F,Serbia,SRB,40,2,1,792,0.77,290.04,6,222.46,300,1000,PRE,400,1,MEDLEY,42.87
123413,CREVAR,ANJA,5/24/2000,F,Serbia,SRB,40,2,1,792,0.77,290.04,7,256.88,350,1000,PRE,400,1,MEDLEY,34.42
123413,CREVAR,ANJA,5/24/2000,F,Serbia,SRB,40,2,1,792,0.77,290.04,8,290.04,400,1000,PRE,400,1,MEDLEY,33.16
123420,SIMONOVIC,KATARINA SASA,10/25/1994,F,Serbia,SRB,5,2,0,767,0.67,260.94,1,29.44,50,1103,PRE,400,1,FREE,29.44
123420,SIMONOVIC,KATARINA SASA,10/25/1994,F,Serbia,SRB,5,2,0,767,0.67,260.94,2,61.12,100,1103,PRE,400,1,FREE,31.68
123420,SIMONOVIC,KATARINA SASA,10/25/1994,F,Serbia,SRB,5,2,0,767,0.67,260.94,3,93.47,150,1103,PRE,400,1,FREE,32.35
123420,SIMONOVIC,KATARINA SASA,10/25/1994,F,Serbia,SRB,5,2,0,767,0.67,260.94,4,126.47,200,1103,PRE,400,1,FREE,33
123420,SIMONOVIC,KATARINA SASA,10/25/1994,F,Serbia,SRB,5,2,0,767,0.67,260.94,5,159.6,250,1103,PRE,400,1,FREE,33.13
123420,SIMONOVIC,KATARINA SASA,10/25/1994,F,Serbia,SRB,5,2,0,767,0.67,260.94,6,193.72,300,1103,PRE,400,1,FREE,34.12
123420,SIMONOVIC,KATARINA SASA,10/25/1994,F,Serbia,SRB,5,2,0,767,0.67,260.94,7,227.47,350,1103,PRE,400,1,FREE,33.75
123420,SIMONOVIC,KATARINA SASA,10/25/1994,F,Serbia,SRB,5,2,0,767,0.67,260.94,8,260.94,400,1103,PRE,400,1,FREE,33.47
123420,SIMONOVIC,KATARINA SASA,10/25/1994,F,Serbia,SRB,15,4,7,771,0.65,123.21,1,28.9,50,949,PRE,200,1,FREE,28.9
123420,SIMONOVIC,KATARINA SASA,10/25/1994,F,Serbia,SRB,15,4,7,771,0.65,123.21,2,59.42,100,949,PRE,200,1,FREE,30.52
123420,SIMONOVIC,KATARINA SASA,10/25/1994,F,Serbia,SRB,15,4,7,771,0.65,123.21,3,90.76,150,949,PRE,200,1,FREE,31.34
123420,SIMONOVIC,KATARINA SASA,10/25/1994,F,Serbia,SRB,15,4,7,771,0.65,123.21,4,123.21,200,949,PRE,200,1,FREE,32.45
123424,PETROVIC,PETAR,2/12/1988,M,Serbia,SRB,10,3,7,739,0.69,57.44,1,27.18,50,949,PRE,100,1,BACK,27.18
123424,PETROVIC,PETAR,2/12/1988,M,Serbia,SRB,10,3,7,739,0.69,57.44,2,57.44,100,949,PRE,100,1,BACK,30.26
111470,IBRAHIM,HANEEN,6/29/2000,F,Sudan,SUD,34,1,3,283,0.81,36.14,1,36.14,50,930,PRE,50,1,FREE,36.14
121372,M AHMED,ABDELAZIZ,10/12/1994,M,Sudan,SUD,4,2,2,432,0.75,29.66,1,29.66,50,1044,PRE,50,1,FLY,29.66
121372,M AHMED,ABDELAZIZ,10/12/1994,M,Sudan,SUD,28,2,1,421,0.75,27.88,1,27.88,50,930,PRE,50,1,FREE,27.88
121373,ELIAS,RAMI,10/10/1998,M,Sudan,SUD,21,1,0,529,0.78,140.94,1,30.84,50,1030,PRE,200,1,MEDLEY,30.84
121373,ELIAS,RAMI,10/10/1998,M,Sudan,SUD,21,1,0,529,0.78,140.94,2,65.58,100,1030,PRE,200,1,MEDLEY,34.74
121373,ELIAS,RAMI,10/10/1998,M,Sudan,SUD,21,1,0,529,0.78,140.94,3,107.59,150,1030,PRE,200,1,MEDLEY,42.01
121373,ELIAS,RAMI,10/10/1998,M,Sudan,SUD,21,1,0,529,0.78,140.94,4,140.94,200,1030,PRE,200,1,MEDLEY,33.35
121373,ELIAS,RAMI,10/10/1998,M,Sudan,SUD,24,1,8,516,0.75,139.53,1,32.49,50,956,PRE,200,1,BACK,32.49
121373,ELIAS,RAMI,10/10/1998,M,Sudan,SUD,24,1,8,516,0.75,139.53,2,66.98,100,956,PRE,200,1,BACK,34.49
121373,ELIAS,RAMI,10/10/1998,M,Sudan,SUD,24,1,8,516,0.75,139.53,3,103.29,150,956,PRE,200,1,BACK,36.31
121373,ELIAS,RAMI,10/10/1998,M,Sudan,SUD,24,1,8,516,0.75,139.53,4,139.53,200,956,PRE,200,1,BACK,36.24
101253,RAUFTLIN,LUKAS,3/11/1989,M,Switzerland,SUI,10,3,4,793,0.6,56.11,1,27.13,50,949,PRE,100,1,BACK,27.13
101253,RAUFTLIN,LUKAS,3/11/1989,M,Switzerland,SUI,10,3,4,793,0.6,56.11,2,56.11,100,949,PRE,100,1,BACK,28.98
101253,RAUFTLIN,LUKAS,3/11/1989,M,Switzerland,SUI,24,2,0,753,0.61,123,1,28.21,50,956,PRE,200,1,BACK,28.21
101253,RAUFTLIN,LUKAS,3/11/1989,M,Switzerland,SUI,24,2,0,753,0.61,123,2,59.04,100,956,PRE,200,1,BACK,30.83
101253,RAUFTLIN,LUKAS,3/11/1989,M,Switzerland,SUI,24,2,0,753,0.61,123,3,91.25,150,956,PRE,200,1,BACK,32.21
101253,RAUFTLIN,LUKAS,3/11/1989,M,Switzerland,SUI,24,2,0,753,0.61,123,4,123,200,956,PRE,200,1,BACK,31.75
102294,SCHWEIZER,MARTIN,7/5/1988,M,Switzerland,SUI,14,9,0,857,0.6,28.02,1,28.02,50,930,PRE,50,1,BREAST,28.02
105209,DESPLANCHES,JEREMY,8/7/1994,M,Switzerland,SUI,21,5,8,869,0.67,119.46,1,25.62,50,1030,PRE,200,1,MEDLEY,25.62
105209,DESPLANCHES,JEREMY,8/7/1994,M,Switzerland,SUI,21,5,8,869,0.67,119.46,2,56.25,100,1030,PRE,200,1,MEDLEY,30.63
105209,DESPLANCHES,JEREMY,8/7/1994,M,Switzerland,SUI,21,5,8,869,0.67,119.46,3,90.34,150,1030,PRE,200,1,MEDLEY,34.09
105209,DESPLANCHES,JEREMY,8/7/1994,M,Switzerland,SUI,21,5,8,869,0.67,119.46,4,119.46,200,1030,PRE,200,1,MEDLEY,29.12
105209,DESPLANCHES,JEREMY,8/7/1994,M,Switzerland,SUI,221,1,2,871,0.65,119.35,1,25.56,50,1845,SEM,200,1,MEDLEY,25.56
105209,DESPLANCHES,JEREMY,8/7/1994,M,Switzerland,SUI,221,1,2,871,0.65,119.35,2,56.33,100,1845,SEM,200,1,MEDLEY,30.77
105209,DESPLANCHES,JEREMY,8/7/1994,M,Switzerland,SUI,221,1,2,871,0.65,119.35,3,90.34,150,1845,SEM,200,1,MEDLEY,34.01
105209,DESPLANCHES,JEREMY,8/7/1994,M,Switzerland,SUI,221,1,2,871,0.65,119.35,4,119.35,200,1845,SEM,200,1,MEDLEY,29.01
105209,DESPLANCHES,JEREMY,8/7/1994,M,Switzerland,SUI,39,3,2,845,0.65,257.9,1,27.46,50,930,PRE,400,1,MEDLEY,27.46
105209,DESPLANCHES,JEREMY,8/7/1994,M,Switzerland,SUI,39,3,2,845,0.65,257.9,2,58.9,100,930,PRE,400,1,MEDLEY,31.44
105209,DESPLANCHES,JEREMY,8/7/1994,M,Switzerland,SUI,39,3,2,845,0.65,257.9,3,92.24,150,930,PRE,400,1,MEDLEY,33.34
105209,DESPLANCHES,JEREMY,8/7/1994,M,Switzerland,SUI,39,3,2,845,0.65,257.9,4,126.12,200,930,PRE,400,1,MEDLEY,33.88
105209,DESPLANCHES,JEREMY,8/7/1994,M,Switzerland,SUI,39,3,2,845,0.65,257.9,5,162.14,250,930,PRE,400,1,MEDLEY,36.02
105209,DESPLANCHES,JEREMY,8/7/1994,M,Switzerland,SUI,39,3,2,845,0.65,257.9,6,198.43,300,930,PRE,400,1,MEDLEY,36.29
105209,DESPLANCHES,JEREMY,8/7/1994,M,Switzerland,SUI,39,3,2,845,0.65,257.9,7,229.09,350,930,PRE,400,1,MEDLEY,30.66
105209,DESPLANCHES,JEREMY,8/7/1994,M,Switzerland,SUI,39,3,2,845,0.65,257.9,8,257.9,400,930,PRE,400,1,MEDLEY,28.81
105210,VAN BERKEL,MARTINA,1/23/1989,F,Switzerland,SUI,5,2,6,813,0.69,255.83,1,29.84,50,1103,PRE,400,1,FREE,29.84
105210,VAN BERKEL,MARTINA,1/23/1989,F,Switzerland,SUI,5,2,6,813,0.69,255.83,2,62.01,100,1103,PRE,400,1,FREE,32.17
105210,VAN BERKEL,MARTINA,1/23/1989,F,Switzerland,SUI,5,2,6,813,0.69,255.83,3,94.37,150,1103,PRE,400,1,FREE,32.36
105210,VAN BERKEL,MARTINA,1/23/1989,F,Switzerland,SUI,5,2,6,813,0.69,255.83,4,127.3,200,1103,PRE,400,1,FREE,32.93
105210,VAN BERKEL,MARTINA,1/23/1989,F,Switzerland,SUI,5,2,6,813,0.69,255.83,5,159.81,250,1103,PRE,400,1,FREE,32.51
105210,VAN BERKEL,MARTINA,1/23/1989,F,Switzerland,SUI,5,2,6,813,0.69,255.83,6,192.51,300,1103,PRE,400,1,FREE,32.7
105210,VAN BERKEL,MARTINA,1/23/1989,F,Switzerland,SUI,5,2,6,813,0.69,255.83,7,224.55,350,1103,PRE,400,1,FREE,32.04
105210,VAN BERKEL,MARTINA,1/23/1989,F,Switzerland,SUI,5,2,6,813,0.69,255.83,8,255.83,400,1103,PRE,400,1,FREE,31.28
105210,VAN BERKEL,MARTINA,1/23/1989,F,Switzerland,SUI,20,3,2,824,0.69,129.88,1,29.55,50,1014,PRE,200,1,FLY,29.55
105210,VAN BERKEL,MARTINA,1/23/1989,F,Switzerland,SUI,20,3,2,824,0.69,129.88,2,62.46,100,1014,PRE,200,1,FLY,32.91
105210,VAN BERKEL,MARTINA,1/23/1989,F,Switzerland,SUI,20,3,2,824,0.69,129.88,3,96.01,150,1014,PRE,200,1,FLY,33.55
105210,VAN BERKEL,MARTINA,1/23/1989,F,Switzerland,SUI,20,3,2,824,0.69,129.88,4,129.88,200,1014,PRE,200,1,FLY,33.87
105210,VAN BERKEL,MARTINA,1/23/1989,F,Switzerland,SUI,31,2,2,776,0.67,134.99,1,32.14,50,1030,PRE,200,1,BACK,32.14
105210,VAN BERKEL,MARTINA,1/23/1989,F,Switzerland,SUI,31,2,2,776,0.67,134.99,2,66.81,100,1030,PRE,200,1,BACK,34.67
105210,VAN BERKEL,MARTINA,1/23/1989,F,Switzerland,SUI,31,2,2,776,0.67,134.99,3,100.82,150,1030,PRE,200,1,BACK,34.01
105210,VAN BERKEL,MARTINA,1/23/1989,F,Switzerland,SUI,31,2,2,776,0.67,134.99,4,134.99,200,1030,PRE,200,1,BACK,34.17
105210,VAN BERKEL,MARTINA,1/23/1989,F,Switzerland,SUI,40,2,9,778,0.72,291.79,1,30.03,50,1000,PRE,400,1,MEDLEY,30.03
105210,VAN BERKEL,MARTINA,1/23/1989,F,Switzerland,SUI,40,2,9,778,0.72,291.79,2,63.86,100,1000,PRE,400,1,MEDLEY,33.83
105210,VAN BERKEL,MARTINA,1/23/1989,F,Switzerland,SUI,40,2,9,778,0.72,291.79,3,100.76,150,1000,PRE,400,1,MEDLEY,36.9
105210,VAN BERKEL,MARTINA,1/23/1989,F,Switzerland,SUI,40,2,9,778,0.72,291.79,4,136.38,200,1000,PRE,400,1,MEDLEY,35.62
105210,VAN BERKEL,MARTINA,1/23/1989,F,Switzerland,SUI,40,2,9,778,0.72,291.79,5,180.86,250,1000,PRE,400,1,MEDLEY,44.48
